Site;Date;PE (kg);Gaz (kWh);Electricité (kWh);Gaz (kWh/kg);Electricité (kWh/kg)
PTWE35;2024-04-27;0.0;0.0;1016.5833333333333;;
PTWE42 Andrézieux;2024-04-27;0.0;0.0;124.58333333333331;;
PTWE49;2024-04-27;381.0;1258.9328571428357;126.08333333333333;3.304285714285658;0.33092738407699035
PTWE89;2024-04-27;0.0;0.0;271.0;;
PTWE35;2024-04-28;0.0;2268864.0;500.25000000000006;;
PTWE42 Andrézieux;2024-04-28;0.0;0.0;93.58333333333333;;
PTWE49;2024-04-28;381.0;1258.9328571428357;82.83333333333334;3.304285714285658;0.21741032370953634
PTWE89;2024-04-28;0.0;0.0;267.58333333333337;;
PTWE35;2024-04-29;19259188.992;52405056.0;116476.66666666666;2.721041681545798;0.006047848988607436
PTWE42 Andrézieux;2024-04-29;931276.8;0.0;7741.666666666667;;0.008312959870434511
PTWE49;2024-04-29;381.0;1258.9328571428357;620.9166666666666;3.304285714285658;1.629702537182852
PTWE89;2024-04-29;0.0;2786688.0;1909.3333333333333;;
PTWE35;2024-04-30;20955248.64;22854528.0;150612.25;1.090635019065085;0.007187328224419484
PTWE42 Andrézieux;2024-04-30;1344844.8;0.0;11870.0;;0.008826297279805075
PTWE49;2024-04-30;381.0;1258.9328571428357;638.25;3.304285714285658;1.6751968503937007
PTWE89;2024-04-30;1526906.88;2856960.0;34502.916666666664;1.8710767745050703;0.02259660829262009
PTWE35;2024-05-01;0.0;4065984.0;370.16666666666663;;
PTWE42 Andrézieux;2024-05-01;0.0;0.0;122.5;;
PTWE49;2024-05-01;381.0;1258.9328571428357;84.16666666666666;3.304285714285658;0.22090988626421695
PTWE89;2024-05-01;0.0;0.0;603.25;;
PTWE35;2024-05-02;0.0;44280000.0;2477.75;;
PTWE42 Andrézieux;2024-05-02;913536.0;0.0;7820.0;;0.00856014431834104
PTWE49;2024-05-02;381.0;1258.9328571428357;573.5833333333334;3.304285714285658;1.5054680664916886
PTWE89;2024-05-02;357120.0;2794752.0;3903.0;7.825806451612904;0.010929099462365591
PTWE35;2024-05-03;13698650.88;40450752.0;120690.0;2.952900424600061;0.008810356659005533
PTWE42 Andrézieux;2024-05-03;1468684.8;0.0;15569.333333333334;;0.010600867751428579
PTWE49;2024-05-03;254.0;816.5257142857463;590.6666666666666;3.214668166479316;2.3254593175853016
PTWE89;2024-05-03;1504730.88;1595520.0;11550.0;1.0603357857585805;0.00767579116871716
PTWE35;2024-05-04;16443399.168;0.0;26537.5;;0.0016138694760657408
PTWE42 Andrézieux;2024-05-04;1267430.4;0.0;1999.9999999999998;;0.0015779959199337494
PTWE49;2024-05-04;254.0;816.5257142857463;146.24999999999997;3.214668166479316;0.575787401574803
PTWE89;2024-05-04;0.0;0.0;281.75;;
PTWE35;2024-05-05;0.0;5044032.0;387.3333333333333;;
PTWE42 Andrézieux;2024-05-05;0.0;0.0;75.16666666666666;;
PTWE49;2024-05-05;254.0;816.5257142857463;87.0;3.214668166479316;0.3425196850393701
PTWE89;2024-05-05;0.0;0.0;266.5;;
PTWE35;2024-05-06;17280.0;50884416.0;6028.0;2944.7;0.3488425925925926
PTWE42 Andrézieux;2024-05-06;0.0;0.0;735.5833333333333;;
PTWE49;2024-05-06;254.0;816.5257142857463;675.6666666666666;3.214668166479316;2.6601049868766404
PTWE89;2024-05-06;0.0;2726784.0;1276.25;;
PTWE35;2024-05-07;14113699.200000001;43896384.0;129930.0;3.110196935471035;0.009205949351676701
PTWE42 Andrézieux;2024-05-07;1055692.8;0.0;12187.5;;0.011544551596828167
PTWE49;2024-05-07;254.0;816.5257142857463;604.5;3.214668166479316;2.37992125984252
PTWE89;2024-05-07;943188.48;2867904.0;16495.666666666664;3.040647824706256;0.017489257997157327
PTWE35;2024-05-08;0.0;0.0;839.5833333333334;;
PTWE42 Andrézieux;2024-05-08;0.0;0.0;239.58333333333334;;
PTWE49;2024-05-08;254.0;816.5257142857463;68.33333333333334;3.214668166479316;0.2690288713910762
PTWE89;2024-05-08;0.0;0.0;267.4166666666667;;
PTWE35;2024-05-09;0.0;0.0;380.33333333333337;;
PTWE42 Andrézieux;2024-05-09;0.0;0.0;131.0;;
PTWE49;2024-05-09;254.0;816.5257142857463;66.0;3.214668166479316;0.25984251968503935
PTWE89;2024-05-09;0.0;0.0;264.25;;
PTWE35;2024-05-10;0.0;0.0;355.66666666666663;;
PTWE42 Andrézieux;2024-05-10;0.0;0.0;123.58333333333331;;
PTWE49;2024-05-10;1215.5714285714287;3954.495714285682;62.41666666666666;3.2531989658008897;0.05134759274493672
PTWE89;2024-05-10;0.0;0.0;257.08333333333337;;
PTWE35;2024-05-11;0.0;0.0;348.16666666666663;;
PTWE42 Andrézieux;2024-05-11;0.0;0.0;68.08333333333333;;
PTWE49;2024-05-11;1215.5714285714287;3954.495714285682;54.166666666666664;3.2531989658008897;0.044560661260626
PTWE89;2024-05-11;0.0;0.0;251.5;;
PTWE35;2024-05-12;0.0;1850688.0;329.49999999999994;;
PTWE42 Andrézieux;2024-05-12;0.0;0.0;62.25;;
PTWE49;2024-05-12;1215.5714285714287;3954.495714285682;51.33333333333333;3.2531989658008897;0.04222979590237787
PTWE89;2024-05-12;0.0;0.0;248.75;;
PTWE35;2024-05-13;13250338.559999999;69189120.0;86198.08333333333;5.221686954389791;0.006505349500543882
PTWE42 Andrézieux;2024-05-13;1479744.0;0.0;13192.000000000002;;0.00891505557718092
PTWE49;2024-05-13;1215.5714285714287;3954.495714285682;571.4166666666666;3.2531989658008897;0.47008069886786535
PTWE89;2024-05-13;0.0;2764224.0;931.0;;
PTWE35;2024-05-14;16922891.52;71274816.0;159690.99999999997;4.211739815017144;0.009436389745290997
PTWE42 Andrézieux;2024-05-14;1418918.4;0.0;12858.083333333334;;0.009061890615650157
PTWE49;2024-05-14;1215.5714285714287;3954.495714285682;613.0833333333334;3.2531989658008897;0.5043581306068085
PTWE89;2024-05-14;0.0;2696832.0;957.4166666666665;;
PTWE35;2024-05-15;16779934.08;71675712.0;168195.1666666667;4.271513324085717;0.010023589238478504
PTWE42 Andrézieux;2024-05-15;1498176.0;0.0;12244.916666666668;;0.008173216408931039
PTWE49;2024-05-15;1215.5714285714287;3954.495714285682;626.1666666666666;3.2531989658008897;0.5151212441728366
PTWE89;2024-05-15;0.0;2755008.0;998.5833333333333;;
PTWE35;2024-05-16;17972523.648000002;70270848.0;178720.5;3.9099043282004415;0.009944095971179215
PTWE42 Andrézieux;2024-05-16;1801152.0;0.0;11085.75;;0.0061548109210105536
PTWE49;2024-05-16;1215.5714285714287;3954.495714285682;759.0833333333333;3.2531989658008897;0.624466251420065
PTWE89;2024-05-16;380160.0;2816064.0;3563.166666666667;7.407575757575757;0.009372807940516275
PTWE35;2024-05-17;17770112.64;61214400.0;156145.08333333334;3.444795271708531;0.008786949553817423
PTWE42 Andrézieux;2024-05-17;1464768.0;0.0;8896.0;;0.006073316730021409
PTWE49;2024-05-17;1016.0;3399.742857142857;869.9166666666666;3.346203599550056;0.8562171916010498
PTWE89;2024-05-17;2574720.0;1507392.0;2088.333333333334;0.5854586129753915;0.0008110914325959071
PTWE35;2024-05-18;0.0;0.0;933.5833333333333;;
PTWE42 Andrézieux;2024-05-18;0.0;0.0;95.41666666666666;;
PTWE49;2024-05-18;1016.0;3399.742857142857;137.33333333333334;3.346203599550056;0.1351706036745407
PTWE89;2024-05-18;0.0;0.0;250.75;;
PTWE35;2024-05-19;0.0;0.0;327.75;;
PTWE42 Andrézieux;2024-05-19;0.0;0.0;74.66666666666667;;
PTWE49;2024-05-19;1016.0;3399.742857142857;58.66666666666667;3.346203599550056;0.05774278215223098
PTWE89;2024-05-19;0.0;0.0;244.5;;
PTWE35;2024-05-20;18019466.496;5584896.0;22638.000000000004;0.3099368120160354;0.001256308004736169
PTWE42 Andrézieux;2024-05-20;0.0;0.0;95.41666666666666;;
PTWE49;2024-05-20;1016.0;3399.742857142857;117.33333333333333;3.346203599550056;0.11548556430446194
PTWE89;2024-05-20;718755.84;2558592.0;11115.833333333332;3.5597512501602773;0.015465381586789378
PTWE35;2024-05-21;0.0;63982656.0;2574.0;;
PTWE42 Andrézieux;2024-05-21;1211904.0;0.0;7436.666666666666;;0.006136349633854386
PTWE49;2024-05-21;1016.0;3399.742857142857;713.3333333333333;3.346203599550056;0.7020997375328083
PTWE89;2024-05-21;542592.0;2820096.0;13850.666666666668;5.197452229299363;0.025526853817724307
PTWE35;2024-05-22;15804913.536;65625984.0;152178.33333333334;4.152252010143487;0.009628545767536512
PTWE42 Andrézieux;2024-05-22;1816704.0;0.0;15081.25;;0.008301434906291833
PTWE49;2024-05-22;1016.0;3399.742857142857;803.75;3.346203599550056;0.7910925196850394
PTWE89;2024-05-22;1706964.48;2754432.0;18933.5;1.6136434192233455;0.011091912117585482
PTWE35;2024-05-23;16639869.312000003;66704256.0;140764.00000000003;4.008700714487919;0.00845944143915161
PTWE42 Andrézieux;2024-05-23;2366208.0;0.0;15457.333333333334;;0.0065325336290526165
PTWE49;2024-05-23;1016.0;3399.742857142857;554.75;3.346203599550056;0.546013779527559
PTWE89;2024-05-23;853482.24;2752128.0;9879.166666666666;3.2245873095144897;0.011575128577563215
PTWE35;2024-05-24;18382965.119999997;50291712.0;140683.33333333334;2.7357780244757386;0.007652918471801646
PTWE42 Andrézieux;2024-05-24;2372544.0;0.0;15130.666666666666;;0.0063774019224371245
PTWE49;2024-05-24;798.2857142857143;2749.9;627.6666666666666;3.4447566213314245;0.7862681937485086
PTWE89;2024-05-24;427415.04;1635840.0;6205.0;3.827286938709504;0.014517505046149055
PTWE35;2024-05-25;0.0;0.0;864.0833333333333;;
PTWE42 Andrézieux;2024-05-25;0.0;0.0;95.58333333333331;;
PTWE49;2024-05-25;798.2857142857143;2749.9;121.24999999999999;3.4447566213314245;0.15188797423049388
PTWE89;2024-05-25;0.0;0.0;267.3333333333333;;
PTWE35;2024-05-26;0.0;2241216.0;323.8333333333333;;
PTWE42 Andrézieux;2024-05-26;0.0;0.0;64.91666666666667;;
PTWE49;2024-05-26;798.2857142857143;2749.9;53.58333333333333;3.4447566213314245;0.06712300167024575
PTWE89;2024-05-26;0.0;0.0;260.0;;
PTWE35;2024-05-27;15677331.839999998;66619584.0;116846.58333333331;4.2494210545459765;0.007453218731723506
PTWE42 Andrézieux;2024-05-27;1906214.4;0.0;11137.833333333332;;0.005842906932889256
PTWE49;2024-05-27;798.2857142857143;2749.9;563.1666666666666;3.4447566213314245;0.7054700548795036
PTWE89;2024-05-27;473322.24;2812608.0;8125.5;5.942268844159954;0.017166951631091748
PTWE35;2024-05-28;16064023.679999998;67310784.0;141373.75000000003;4.190157169887838;0.008800643774947426
PTWE42 Andrézieux;2024-05-28;1278835.2;0.0;8712.0;;0.00681244932888929
PTWE49;2024-05-28;798.2857142857143;2749.9;756.4166666666666;3.4447566213314245;0.947551300405631
PTWE89;2024-05-28;0.0;0.0;1745.0;;
PTWE35;2024-05-29;20084595.840000004;55238976.0;136444.5833333333;2.7503155373426718;0.006793494099671825
PTWE42 Andrézieux;2024-05-29;1406592.0;0.0;9462.916666666666;;0.006727549045257378
PTWE49;2024-05-29;798.2857142857143;2749.9;719.3333333333334;3.4447566213314245;0.9010975900739681
PTWE89;2024-05-29;564480.0;1585152.0;3828.0;2.8081632653061224;0.006781462585034014
PTWE35;2024-05-30;14132831.615999999;63775296.0;119107.99999999999;4.512563209753309;0.008427752005844035
PTWE42 Andrézieux;2024-05-30;1284825.6;0.0;11990.333333333334;;0.009332265276573982
PTWE49;2024-05-30;798.2857142857143;2749.9;763.1666666666666;3.4447566213314245;0.9560069195895966
PTWE89;2024-05-30;898560.0;1962432.0;5733.25;2.1839743589743588;0.0063804865562678064
PTWE35;2024-05-31;18008555.904;53825472.0;143118.3333333333;2.9888833000787405;0.007947240972361607
PTWE42 Andrézieux;2024-05-31;3380544.0;0.0;23690.0;;0.007007747865432309
PTWE49;2024-05-31;816.4285714285714;2843.5214285714283;718.1666666666666;3.4828783902012246;0.879644211140274
PTWE89;2024-05-31;536855.0399999999;1700928.0;7000.0;3.1683189562679717;0.013038901525447169
PTWE35;2024-06-01;16132020.48;0.0;24783.999999999996;;0.0015363233657387468
PTWE42 Andrézieux;2024-06-01;1798963.2;0.0;1900.0;;0.0010561639059653916
PTWE49;2024-06-01;816.4285714285714;2843.5214285714283;113.08333333333333;3.4828783902012246;0.1385097696121318
PTWE89;2024-06-01;0.0;0.0;206.66666666666669;;
PTWE35;2024-06-02;0.0;5545152.0;311.1666666666667;;
PTWE42 Andrézieux;2024-06-02;0.0;0.0;78.33333333333333;;
PTWE49;2024-06-02;816.4285714285714;2843.5214285714283;53.91666666666666;3.4828783902012246;0.06603966170895303
PTWE89;2024-06-02;0.0;0.0;208.66666666666669;;
PTWE35;2024-06-03;0.0;70766784.0;3393.083333333333;;
PTWE42 Andrézieux;2024-06-03;604800.0;4411584.0;1649.1666666666665;7.2942857142857145;0.0027267967372134037
PTWE49;2024-06-03;816.4285714285714;2843.5214285714283;523.0;3.4828783902012246;0.6405949256342957
PTWE89;2024-06-03;0.0;720000.0;1128.0833333333333;;
PTWE35;2024-06-04;22104178.560000002;70799616.0;182193.74999999997;3.202996926930362;0.008242502633854943
PTWE42 Andrézieux;2024-06-04;1554048.0;4306752.0;18860.666666666664;2.7713120830244624;0.01213647626499739
PTWE49;2024-06-04;816.4285714285714;2843.5214285714283;673.0833333333333;3.4828783902012246;0.824424030329542
PTWE89;2024-06-04;0.0;2691648.0;2023.4166666666665;;
PTWE35;2024-06-05;20835239.04;65617344.0;231572.0;3.149344429119638;0.01111443931866692
PTWE42 Andrézieux;2024-06-05;2294784.0;4097088.0;20328.0;1.7853915662650603;0.008858350066934405
PTWE49;2024-06-05;816.4285714285714;2843.5214285714283;615.6666666666667;3.4828783902012246;0.7540974044911054
PTWE89;2024-06-05;1550868.48;2355264.0;38427.5;1.5186742334204897;0.0247780521014909
PTWE35;2024-06-06;19796641.92;62911296.0;234168.8333333333;3.177877149782785;0.011828714904256514
PTWE42 Andrézieux;2024-06-06;1977753.6;3806208.0;17662.75;1.9245107176141658;0.008930713108043388
PTWE49;2024-06-06;816.4285714285714;2843.5214285714283;638.6666666666666;3.4828783902012246;0.7822688830562846
PTWE89;2024-06-06;0.0;2748672.0;1442.0;;
PTWE35;2024-06-07;18576328.32;57697920.0;231036.75000000003;3.1059916150319204;0.012437159056413578
PTWE42 Andrézieux;2024-06-07;2021760.0;2710080.0;17337.5;1.3404558404558404;0.008575449113643559
PTWE49;2024-06-07;1233.7142857142858;4117.140000000032;694.0;3.3371908290875663;0.562528948587309
PTWE89;2024-06-07;1276519.68;1637568.0;16355.833333333334;1.2828380366215741;0.012812832884279023
PTWE35;2024-06-08;1666621.4399999995;0.0;7917.75;;0.004750778917136697
PTWE42 Andrézieux;2024-06-08;0.0;0.0;91.16666666666667;;
PTWE49;2024-06-08;1233.7142857142858;4117.140000000032;124.41666666666664;3.3371908290875663;0.1008472286552416
PTWE89;2024-06-08;0.0;0.0;194.41666666666666;;
PTWE35;2024-06-09;0.0;3684096.0;256.75;;
PTWE42 Andrézieux;2024-06-09;0.0;369216.0;60.91666666666667;;
PTWE49;2024-06-09;1233.7142857142858;4117.140000000032;136.25;3.3371908290875663;0.11043886058360351
PTWE89;2024-06-09;0.0;0.0;194.08333333333334;;
PTWE35;2024-06-10;13088438.784;55505088.0;99476.25000000001;4.240772250686794;0.007600314418065281
PTWE42 Andrézieux;2024-06-10;1526169.6;3923136.0;14929.499999999998;2.5705766908212557;0.009782333496880031
PTWE49;2024-06-10;1233.7142857142858;4117.140000000032;681.6666666666666;3.3371908290875663;0.5525320364366219
PTWE89;2024-06-10;0.0;2746944.0;1978.9166666666667;;
PTWE35;2024-06-11;14180714.496;52076736.0;177706.6666666667;3.672363336465836;0.012531573547778075
PTWE42 Andrézieux;2024-06-11;1340236.8;3871296.0;18876.666666666664;2.888516417397284;0.01408457570085127
PTWE49;2024-06-11;1233.7142857142858;4117.140000000032;693.25;3.3371908290875663;0.5619210282538212
PTWE89;2024-06-11;940308.48;2748096.0;34780.583333333336;2.9225472900127416;0.036988482049351866
PTWE35;2024-06-12;14715513.215999998;60265728.0;203755.99999999997;4.095387440138602;0.013846340050067608
PTWE42 Andrézieux;2024-06-12;1104192.0;3150720.0;16672.5;2.853416797078769;0.01509927621283255
PTWE49;2024-06-12;1233.7142857142858;4117.140000000032;769.3333333333335;3.3371908290875663;0.6235911687509651
PTWE89;2024-06-12;0.0;1961856.0;1513.0;;
PTWE35;2024-06-13;14613702.911999997;68382144.0;222492.8333333333;4.679316694186264;0.015224945701519223
PTWE42 Andrézieux;2024-06-13;1270195.2;3451968.0;15396.333333333334;2.7176673317612914;0.012121234069640111
PTWE49;2024-06-13;1233.7142857142858;4117.140000000032;757.75;3.3371908290875663;0.6142021769337656
PTWE89;2024-06-13;90109.44;2155968.0;9982.666666666668;23.926105855279978;0.11078380541113858
PTWE35;2024-06-14;17595463.68;61357824.0;201981.0;3.487138794173567;0.011479151881037557
PTWE42 Andrézieux;2024-06-14;1558656.0;1896768.0;16344.0;1.2169253510716926;0.010485957132298596
PTWE49;2024-06-14;997.8571428571429;3317.8699999999894;831.0833333333333;3.324994989262695;0.8328680505845859
PTWE89;2024-06-14;1413504.0;1046016.0;4324.833333333333;0.7400162999185004;0.003059654117238673
PTWE35;2024-06-15;4244106.239999999;0.0;21264.833333333332;;0.005010438507150409
PTWE42 Andrézieux;2024-06-15;0.0;0.0;92.58333333333333;;
PTWE49;2024-06-15;997.8571428571429;3317.8699999999894;191.83333333333331;3.324994989262695;0.19224528752087805
PTWE89;2024-06-15;0.0;0.0;182.49999999999997;;
PTWE35;2024-06-16;0.0;4250880.0;322.3333333333333;;
PTWE42 Andrézieux;2024-06-16;0.0;356544.0;64.41666666666667;;
PTWE49;2024-06-16;997.8571428571429;3317.8699999999894;58.0;3.324994989262695;0.05812455261274159
PTWE89;2024-06-16;0.0;0.0;181.25;;
PTWE35;2024-06-17;14401635.84;63135936.0;99135.41666666666;4.383941984190596;0.006883621955731014
PTWE42 Andrézieux;2024-06-17;1074355.2;3719808.0;11669.333333333332;3.462363285438559;0.010861708802948348
PTWE49;2024-06-17;997.8571428571429;3317.8699999999894;448.99999999999994;3.324994989262695;0.44996420901932704
PTWE89;2024-06-17;0.0;2813184.0;1122.5833333333335;;
PTWE35;2024-06-18;17964218.88;63509184.0;236920.5;3.5353156418454863;0.013188466561369353
PTWE42 Andrézieux;2024-06-18;1296460.8;3282048.0;13820.0;2.5315443397902966;0.01065979009932271
PTWE49;2024-06-18;997.8571428571429;3317.8699999999894;609.9166666666667;3.324994989262695;0.6112264376043904
PTWE89;2024-06-18;82368.0;2957760.0;3174.0;35.90909090909091;0.03853438228438229
PTWE35;2024-06-19;18460293.119999997;65233728.0;212971.5;3.533731971423865;0.011536734471960542
PTWE42 Andrézieux;2024-06-19;1470528.0;3866688.0;17087.833333333336;2.629455542499021;0.0116202026301664
PTWE49;2024-06-19;997.8571428571429;3317.8699999999894;630.4166666666667;3.324994989262695;0.631770460510618
PTWE89;2024-06-19;0.0;2421504.0;1450.5;;
PTWE35;2024-06-20;18915240.959999997;61024320.0;232610.0;3.226198393615389;0.01229749071089814
PTWE42 Andrézieux;2024-06-20;1709568.0;3275712.0;20137.25;1.9161051212938005;0.011779145374737945
PTWE49;2024-06-20;997.8571428571429;3317.8699999999894;734.0833333333334;3.324994989262695;0.7356597470770699
PTWE89;2024-06-20;1081152.0;2295360.0;9296.0;2.123068726691529;0.008598235955721305
PTWE35;2024-06-21;17993864.448;56631744.0;228043.41666666666;3.1472807947208117;0.012673398609047178
PTWE42 Andrézieux;2024-06-21;1594944.0;2703744.0;16781.75;1.6951968219573854;0.010521842773163195
PTWE49;2024-06-21;725.7142857142857;2438.1957142857354;619.75;3.3597185039370374;0.853986220472441
PTWE89;2024-06-21;2150553.6;1438848.0;18419.333333333336;0.669059352903364;0.008564926413986304
PTWE35;2024-06-22;2925711.3599999994;0.0;15182.416666666668;;0.005189307760922346
PTWE42 Andrézieux;2024-06-22;0.0;0.0;90.75;;
PTWE49;2024-06-22;725.7142857142857;2438.1957142857354;132.66666666666666;3.3597185039370374;0.18280839895013123
PTWE89;2024-06-22;0.0;0.0;177.66666666666669;;
PTWE35;2024-06-23;0.0;3528576.0;294.8333333333333;;
PTWE42 Andrézieux;2024-06-23;0.0;107712.0;63.0;;
PTWE49;2024-06-23;725.7142857142857;2438.1957142857354;50.75;3.3597185039370374;0.06993110236220473
PTWE89;2024-06-23;0.0;0.0;171.16666666666669;;
PTWE35;2024-06-24;12609184.896000002;45142272.0;75138.66666666667;3.5801102428373808;0.005959042339882163
PTWE42 Andrézieux;2024-06-24;1119052.8;2702592.0;9761.333333333332;2.4150710315009265;0.008722853232066737
PTWE49;2024-06-24;725.7142857142857;2438.1957142857354;717.0;3.3597185039370374;0.987992125984252
PTWE89;2024-06-24;0.0;2181312.0;1796.0833333333335;;
PTWE35;2024-06-25;16963409.663999997;50829120.0;199132.9166666667;2.9963975997036916;0.011738967613879511
PTWE42 Andrézieux;2024-06-25;716198.4;3477312.0;12096.5;4.855235644201383;0.01688987297374582
PTWE49;2024-06-25;725.7142857142857;2438.1957142857354;857.5833333333333;3.3597185039370374;1.1817093175853017
